City,Date,PM2.5,PM10,NO2,NH3,SO2,CO,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket,Region
Delhi,2016-02-02,206.7,471.93,99.58,81.18,24.71,5.27,,7.14,32.29,7.46,367.0,Very Poor,North
Delhi,2016-02-03,303.6,,125.81,,34.01,5.78,65.18,14.19,54.66,4.31,422.0,Severe,North
Delhi,2016-02-04,300.3,560.67,126.21,61.9,56.71,5.6,164.5,10.42,24.86,2.91,421.0,Severe,North
Delhi,2016-02-05,297.6,745.96,144.65,129.34,69.65,6.32,101.29,14.06,21.69,12.25,420.0,Severe,North
Delhi,2016-02-06,301.9,588.97,136.82,101.21,42.43,5.8,160.49,14.37,25.69,6.69,421.0,Severe,North
Delhi,2016-02-07,292.2,578.7,74.68,34.69,26.71,4.13,71.92,12.45,26.85,7.09,417.0,Severe,North
Delhi,2016-02-08,219.1,450.69,114.33,67.13,25.51,5.38,,8.48,17.64,5.2,376.0,Very Poor,North
Delhi,2016-02-09,284.4,614.25,128.38,41.92,29.42,6.36,103.58,8.27,30.62,7.62,414.0,Severe,North
Delhi,2016-02-10,323.0,703.16,161.62,70.33,60.47,8.41,169.59,16.64,47.8,7.98,,,North
Delhi,2016-02-11,,741.18,110.15,61.02,47.99,7.61,75.62,10.9,32.41,0.0,416.0,Severe,North
Delhi,2016-02-12,264.7,571.17,115.61,98.05,23.72,4.66,0.0,,25.46,5.13,406.0,Severe,North
Delhi,2016-02-13,328.8,697.29,129.62,64.58,59.25,6.5,73.31,2.48,26.2,10.01,432.0,Severe,North
Delhi,2016-02-14,384.3,728.52,120.18,54.73,60.8,3.6,155.43,17.43,45.72,7.56,454.0,Severe,North
Delhi,2016-02-15,298.6,676.72,109.42,120.71,40.84,8.61,3.79,18.33,58.02,7.88,420.0,Severe,North
Delhi,2016-02-16,296.5,710.08,113.21,89.73,33.16,5.67,167.74,16.63,23.66,4.88,419.0,Severe,North
Delhi,2016-02-17,236.6,580.33,80.74,68.1,46.56,5.39,129.55,7.96,25.02,3.15,390.0,Very Poor,North
Delhi,2016-02-18,314.7,615.5,155.7,80.07,31.0,,190.61,13.39,,9.43,426.0,Severe,North
Delhi,2016-02-19,257.3,863.17,125.41,59.25,60.08,2.7,104.12,19.04,28.53,0.89,403.0,Severe,North
Delhi,2016-02-20,243.7,557.72,103.12,40.31,,4.03,92.47,12.94,35.72,6.61,395.0,Very Poor,North
Delhi,2016-02-21,198.1,298.03,86.84,26.11,24.2,4.3,35.79,3.54,18.87,5.48,360.0,Very Poor,North
Delhi,2016-02-22,308.1,742.93,142.77,62.18,30.05,6.1,139.87,13.84,1.98,4.86,424.0,Severe,North
Delhi,2016-02-23,312.4,698.64,91.79,138.64,48.24,8.15,141.31,10.17,24.58,16.74,425.0,Severe,North
Delhi,2016-02-24,300.8,746.67,156.57,54.66,67.9,5.26,130.6,,2.87,9.06,421.0,Severe,North
Delhi,2016-02-25,215.9,334.84,111.53,91.86,50.07,4.66,84.52,11.79,38.02,4.65,374.0,Very Poor,North
Delhi,2016-02-26,252.2,582.58,130.66,62.96,37.7,8.35,145.97,,52.34,5.29,401.0,Severe,North
Delhi,2016-02-27,321.2,652.51,225.82,45.59,32.32,7.19,,19.99,22.34,10.31,,,North
Delhi,2016-02-28,298.0,619.02,87.57,93.68,56.52,6.99,106.87,10.88,28.59,8.7,420.0,Severe,North
Delhi,2016-02-29,,473.78,82.47,49.46,41.3,5.7,104.05,11.74,20.63,11.07,397.0,Very Poor,North
Delhi,2016-03-01,,476.07,117.47,26.9,26.0,6.98,27.41,13.5,45.29,4.88,385.0,Very Poor,North
Delhi,2016-03-02,,651.45,101.44,82.71,30.13,5.06,66.96,11.36,44.92,5.96,402.0,Severe,North
Delhi,2016-03-03,,339.06,91.56,73.97,32.51,3.79,93.33,6.37,17.78,2.48,349.0,Very Poor,North
Delhi,2016-03-04,294.8,403.38,160.9,65.99,39.39,10.4,82.13,7.98,32.47,9.25,418.0,Severe,North
Delhi,2016-03-05,214.3,307.53,64.94,65.57,29.16,4.84,63.61,5.0,37.4,4.29,373.0,Very Poor,North
Delhi,2016-03-06,212.0,463.8,67.2,38.5,28.22,4.22,77.59,13.64,24.28,0.0,371.0,Very Poor,North
Delhi,2016-03-07,241.4,536.48,111.02,67.39,37.28,5.56,117.22,7.12,16.2,15.76,393.0,Very Poor,North
Delhi,2016-03-08,196.5,440.71,,52.87,20.64,3.99,,9.29,28.87,0.58,359.0,Very Poor,North
Delhi,2016-03-09,296.8,538.6,186.63,100.81,55.65,5.16,,9.12,35.18,6.75,419.0,Severe,North
Delhi,2016-03-10,139.6,360.38,62.22,31.01,17.5,3.62,34.98,0.0,19.32,4.57,315.0,Very Poor,North
Delhi,2016-03-11,210.1,384.37,97.72,30.63,20.99,3.81,109.6,6.86,19.63,10.8,369.0,Very Poor,North
Delhi,2016-03-12,229.0,452.04,80.38,,7.13,5.88,89.52,6.98,21.37,,384.0,Very Poor,North
Delhi,2016-03-13,153.2,262.29,42.41,51.85,26.54,1.03,20.03,4.78,12.0,1.14,326.0,Very Poor,North
Delhi,2016-03-14,283.6,656.11,144.35,58.43,55.42,5.88,98.06,14.1,8.86,13.26,,,North
Delhi,2016-03-15,214.2,564.29,71.25,40.26,19.82,5.39,85.74,6.61,13.62,,373.0,Very Poor,North
Delhi,2016-03-16,202.9,417.05,76.49,77.23,30.74,6.56,62.25,8.78,23.14,0.8,364.0,Very Poor,North
Delhi,2016-03-17,253.8,549.63,137.05,51.11,37.32,4.4,147.95,11.29,34.61,11.08,402.0,Severe,North
Delhi,2016-03-18,240.6,592.83,70.57,49.51,24.35,6.86,100.25,3.51,25.76,1.58,393.0,Very Poor,North
Delhi,2016-03-19,,274.65,85.17,47.86,43.01,4.85,53.57,8.82,7.18,2.23,357.0,Very Poor,North
Delhi,2016-03-20,205.2,260.65,78.62,31.47,28.17,,79.56,6.86,33.26,4.55,366.0,Very Poor,North
Delhi,2016-03-21,164.3,,49.65,,30.93,6.69,48.15,,14.25,4.73,334.0,Very Poor,North
Delhi,2016-03-22,200.8,440.18,116.17,42.54,42.13,5.46,77.93,6.72,49.15,3.09,362.0,Very Poor,North
Delhi,2016-03-23,194.9,382.3,,64.16,23.19,5.26,83.85,5.83,30.59,6.05,358.0,Very Poor,North
Delhi,2016-03-24,189.2,415.43,95.35,52.57,30.12,3.58,123.76,,26.39,4.13,353.0,Very Poor,North
Delhi,2016-03-25,235.9,450.74,87.62,43.49,40.97,3.25,74.4,0.29,30.59,4.6,389.0,Very Poor,North
Delhi,2016-03-26,129.0,281.86,33.59,35.33,12.91,3.8,55.6,,7.54,3.72,307.0,Very Poor,North
Delhi,2016-03-27,165.1,302.26,84.16,28.29,22.59,4.22,72.44,5.08,14.28,,335.0,Very Poor,North
Delhi,2016-03-28,137.9,319.38,60.59,36.67,29.34,,48.71,5.84,11.02,6.15,314.0,Very Poor,North
Delhi,2016-03-29,194.7,448.96,128.31,27.86,30.29,5.06,48.15,8.62,11.44,6.81,358.0,Very Poor,North
Delhi,2016-03-30,195.6,449.92,47.77,36.1,36.54,,0.0,11.89,24.29,3.0,358.0,Very Poor,North
Delhi,2016-03-31,190.2,377.56,71.64,54.76,48.16,6.62,84.84,8.96,30.17,1.84,354.0,Very Poor,North
Delhi,2016-04-01,176.6,347.31,86.75,42.78,32.38,4.28,0.0,7.44,26.63,5.62,344.0,Very Poor,North
Delhi,2016-04-02,152.3,356.65,63.5,38.09,27.58,3.36,32.36,0.0,11.9,4.65,325.0,Very Poor,North
Delhi,2016-04-03,142.5,299.79,57.15,43.65,16.94,3.23,56.79,7.91,,,317.0,Very Poor,North
Delhi,2016-04-04,171.8,,82.88,40.75,33.91,5.07,57.37,7.7,30.79,8.69,340.0,Very Poor,North
Delhi,2016-04-05,165.5,368.17,74.28,,24.77,4.09,37.23,10.22,9.43,3.37,335.0,Very Poor,North
Delhi,2016-04-06,145.4,417.31,59.17,30.25,18.31,5.1,0.0,3.11,37.92,,320.0,Very Poor,North
Delhi,2016-04-07,,245.88,51.8,36.5,,2.93,34.24,5.91,8.98,1.41,273.0,Poor,North
Delhi,2016-04-08,93.4,157.93,32.97,15.7,16.17,1.4,0.0,1.93,8.61,1.69,209.0,Poor,North
Delhi,2016-04-09,170.1,290.13,80.28,37.38,22.22,2.54,55.06,3.7,18.21,3.32,339.0,Very Poor,North
Delhi,2016-04-10,108.3,233.64,46.34,20.71,15.09,2.1,23.44,,7.76,1.26,260.0,Poor,North
Delhi,2016-04-11,90.1,188.48,46.82,18.55,26.47,2.67,53.49,4.77,19.34,1.42,500.0,Severe,North
Delhi,2016-04-12,66.9,138.06,34.71,18.2,11.45,2.19,30.1,3.55,4.52,0.79,121.0,Moderate,North
Delhi,2016-04-13,156.2,350.51,60.01,,18.84,2.88,29.66,1.98,16.68,2.86,328.0,Very Poor,North
Delhi,2016-04-14,141.4,326.31,68.62,28.57,21.13,3.67,70.96,,24.58,3.69,317.0,Very Poor,North
Delhi,2016-04-15,131.2,268.6,32.64,36.85,25.66,3.6,59.8,4.31,9.78,4.35,309.0,Very Poor,North
Delhi,2016-04-16,122.0,209.97,60.29,19.83,12.88,,54.51,,13.71,2.91,302.0,Very Poor,North
Delhi,2016-04-17,57.0,92.48,21.76,11.25,8.21,1.52,16.46,0.99,6.49,1.05,95.0,Satisfactory,North
Delhi,2016-04-18,108.8,229.97,,9.27,14.67,2.54,29.18,5.96,17.39,2.76,262.0,Poor,North
Delhi,2016-04-19,,,46.9,,15.43,2.66,53.72,1.84,6.53,0.35,252.0,Poor,North
Delhi,2016-04-20,127.8,293.14,65.52,18.98,32.4,2.45,53.21,6.9,8.31,2.42,306.0,Very Poor,North
Delhi,2016-04-21,113.5,358.21,55.51,43.71,25.17,2.95,26.74,6.53,4.33,5.31,278.0,Poor,North
Delhi,2016-04-22,113.2,150.67,47.1,35.19,16.19,3.22,29.13,1.82,12.81,2.99,,,North
Delhi,2016-04-23,101.7,226.3,,24.6,13.81,1.08,15.93,3.39,19.14,2.9,238.0,Poor,North
Delhi,2016-04-24,74.4,74.51,34.03,15.96,13.8,,28.1,3.4,5.91,1.29,147.0,Moderate,North
Delhi,2016-04-25,107.7,257.32,48.82,36.17,,1.52,75.2,3.06,,2.71,258.0,Poor,North
Delhi,2016-04-26,107.8,224.41,48.83,27.69,17.85,0.74,73.67,3.93,15.91,,258.0,Poor,North
Delhi,2016-04-27,96.9,192.47,60.26,20.76,19.12,1.82,30.94,3.36,17.88,0.14,221.0,Poor,North
Delhi,2016-04-28,80.3,125.56,26.59,15.79,5.45,1.46,6.08,1.7,14.46,2.51,167.0,Moderate,North
Delhi,2016-04-29,108.0,202.81,30.27,18.49,16.6,3.19,57.33,5.41,8.44,2.84,259.0,Poor,North
Delhi,2016-04-30,97.8,178.21,57.1,10.19,11.91,2.65,13.41,2.3,7.41,1.92,224.0,Poor,North
Delhi,2016-05-01,73.5,150.45,,18.73,6.78,1.5,15.6,2.07,14.4,1.7,144.0,Moderate,North
Delhi,2016-05-02,80.6,182.92,,13.42,7.99,1.63,43.21,,11.65,0.94,,,North
Delhi,2016-05-03,91.9,211.43,35.25,,16.55,1.93,39.09,6.15,9.92,3.8,204.0,Poor,North
Delhi,2016-05-04,111.4,191.97,36.71,21.72,12.18,2.54,54.12,6.8,14.84,2.25,271.0,Poor,North
Delhi,2016-05-05,62.9,140.38,28.78,17.24,17.03,2.02,32.21,1.39,5.66,1.56,107.0,Moderate,North
Delhi,2016-05-06,85.9,,42.6,15.05,19.02,,10.34,3.27,11.33,3.32,186.0,Moderate,North
Delhi,2016-05-07,93.2,196.86,37.74,,6.24,2.48,45.69,3.54,15.51,3.15,209.0,Poor,North
Delhi,2016-05-08,110.7,179.6,61.37,28.41,12.7,1.76,40.48,0.91,14.48,1.28,268.0,Poor,North
Delhi,2016-05-09,104.5,212.9,44.41,21.0,15.38,3.83,63.34,4.73,12.09,,247.0,Poor,North
Delhi,2016-05-10,117.1,226.67,52.27,13.81,25.46,4.44,47.15,0.2,17.46,1.67,290.0,Poor,North
Delhi,2016-05-11,85.2,205.93,41.22,18.9,10.27,2.07,,1.66,8.47,2.59,184.0,Moderate,North
Delhi,2016-05-12,,162.0,52.79,4.31,12.24,1.77,,4.54,16.4,1.56,208.0,Poor,North
Delhi,2016-05-13,,240.17,27.48,43.1,8.18,2.78,47.6,4.63,9.6,3.88,,,North
Delhi,2016-05-14,68.2,126.91,22.67,12.02,10.41,1.8,19.51,3.06,6.94,0.83,126.0,Moderate,North
Delhi,2016-05-15,89.9,161.3,28.71,,12.9,0.93,10.11,3.55,5.66,2.29,200.0,Moderate,North
Delhi,2016-05-16,106.9,191.13,31.46,41.74,18.72,2.19,26.11,3.21,5.8,4.01,255.0,Poor,North
Delhi,2016-05-17,80.1,206.0,32.79,14.3,,0.4,29.72,2.88,12.85,0.12,166.0,Moderate,North
Delhi,2016-05-18,111.9,277.63,66.83,28.62,23.64,,56.07,2.85,,1.27,272.0,Poor,North
Delhi,2016-05-19,92.0,178.23,45.81,10.95,3.67,3.04,48.86,1.89,10.75,3.61,204.0,Poor,North
Delhi,2016-05-20,98.3,221.97,56.95,19.95,15.49,2.29,34.14,3.16,11.87,2.6,226.0,Poor,North
Delhi,2016-05-21,73.7,155.01,21.53,15.21,8.76,1.62,3.72,3.42,5.09,2.62,144.0,Moderate,North
Delhi,2016-05-22,82.5,153.79,47.16,16.71,15.68,1.66,31.88,2.82,11.33,1.2,174.0,Moderate,North
Delhi,2016-05-23,73.8,147.48,34.42,17.92,14.37,2.4,17.55,1.93,,3.87,,,North
Delhi,2016-05-24,94.0,222.76,28.45,24.44,17.28,2.03,52.45,7.48,6.31,1.2,211.0,Poor,North
Delhi,2016-05-25,74.6,204.6,42.79,18.61,11.79,1.32,39.45,2.41,7.71,2.53,147.0,Moderate,North
Delhi,2016-05-26,85.1,181.43,38.82,27.4,20.92,2.34,43.85,3.02,6.79,,183.0,Moderate,North
Delhi,2016-05-27,90.3,156.89,37.7,22.88,11.56,3.05,,5.69,11.81,2.44,500.0,Severe,North
Delhi,2016-05-28,72.4,136.18,28.08,9.43,7.78,1.3,27.96,2.9,5.31,1.97,140.0,Moderate,North
Delhi,2016-05-29,,89.55,28.45,24.48,4.57,1.72,45.34,1.82,8.33,0.64,178.0,Moderate,North
Delhi,2016-05-30,111.2,242.76,51.2,40.67,21.37,1.92,32.15,5.3,9.36,0.0,270.0,Poor,North
Delhi,2016-05-31,84.7,145.67,54.13,23.2,9.03,1.57,8.07,,14.45,4.66,182.0,Moderate,North
Delhi,2016-06-01,96.2,209.64,39.04,17.83,25.82,2.12,69.26,6.1,2.44,1.67,219.0,Poor,North
Delhi,2016-06-02,74.4,162.46,33.34,,7.23,1.86,36.17,2.9,9.14,0.92,147.0,Moderate,North
Delhi,2016-06-03,85.7,204.02,42.21,26.11,19.99,2.57,34.39,1.58,7.32,,185.0,Moderate,North
Delhi,2016-06-04,87.5,152.53,25.92,12.44,4.9,1.62,11.95,1.59,7.16,0.64,191.0,Moderate,North
Delhi,2016-06-05,88.9,185.57,29.66,17.07,14.01,,20.25,4.53,12.36,2.56,196.0,Moderate,North
Delhi,2016-06-06,96.6,150.14,58.82,28.06,20.4,,38.4,,13.17,2.12,220.0,Poor,North
Delhi,2016-06-07,95.2,160.37,37.46,39.95,11.6,2.07,24.03,4.28,7.45,2.25,215.0,Poor,North
Delhi,2016-06-08,94.5,186.87,51.45,30.62,20.18,,84.6,5.43,12.67,1.38,213.0,Poor,North
Delhi,2016-06-09,80.1,214.91,52.02,30.06,15.93,1.17,37.33,1.38,3.1,2.33,166.0,Moderate,North
Delhi,2016-06-10,88.8,222.76,45.41,26.76,9.08,2.01,13.75,,13.85,1.44,196.0,Moderate,North
Delhi,2016-06-11,93.4,204.66,30.54,24.3,9.52,0.83,32.5,2.44,7.45,4.1,209.0,Poor,North
Delhi,2016-06-12,58.3,115.78,16.94,16.39,8.54,1.29,12.02,1.27,,2.43,97.0,Satisfactory,North
Delhi,2016-06-13,86.9,166.2,42.89,39.05,14.04,2.93,23.86,3.32,13.0,2.71,189.0,Moderate,North
Delhi,2016-06-14,68.6,133.28,38.95,24.23,16.38,2.48,28.21,2.3,12.91,2.42,127.0,Moderate,North
Delhi,2016-06-15,65.3,121.86,33.34,16.06,10.09,2.02,33.18,4.07,1.0,1.91,116.0,Moderate,North
Delhi,2016-06-16,88.8,151.32,33.79,17.27,13.96,3.09,62.65,2.19,12.85,,196.0,Moderate,North
Delhi,2016-06-17,84.1,196.96,41.17,32.93,18.18,1.34,43.23,4.6,11.23,3.42,180.0,Moderate,North
Delhi,2016-06-18,80.9,156.61,32.25,7.06,10.43,1.29,14.1,4.41,9.88,1.76,169.0,Moderate,North
Delhi,2016-06-19,70.0,137.43,33.81,11.64,9.27,1.76,5.24,2.26,5.62,1.44,132.0,Moderate,North
Delhi,2016-06-20,70.7,159.39,,16.59,12.15,2.64,,5.01,8.29,3.47,134.0,Moderate,North
Delhi,2016-06-21,,203.06,39.31,18.56,14.07,2.61,34.08,2.94,9.12,3.42,193.0,Moderate,North
Delhi,2016-06-22,94.1,187.18,35.66,27.25,22.53,2.96,18.32,3.23,6.4,2.12,,,North
Delhi,2016-06-23,,172.16,26.82,19.35,17.0,2.75,45.38,5.91,2.39,4.1,228.0,Poor,North
Delhi,2016-06-24,,177.28,22.01,18.82,12.21,2.28,10.31,2.86,,2.35,140.0,Moderate,North
Delhi,2016-06-25,87.0,,29.15,24.58,17.04,0.88,35.91,4.13,7.65,0.76,190.0,Moderate,North
Delhi,2016-06-26,89.0,137.14,32.9,19.44,14.76,1.44,21.43,3.08,12.86,4.22,197.0,Moderate,North
Delhi,2016-06-27,55.3,127.98,18.32,18.77,5.79,,16.48,2.08,7.41,,92.0,Satisfactory,North
Delhi,2016-06-28,75.6,133.74,40.65,19.34,16.59,1.39,,2.9,14.0,2.12,151.0,Moderate,North
Delhi,2016-06-29,72.8,139.81,47.65,13.07,8.47,1.99,7.31,4.47,10.9,2.74,141.0,Moderate,North
Delhi,2016-06-30,82.8,178.67,27.68,,8.51,2.22,42.74,5.38,11.31,3.15,176.0,Moderate,North
Delhi,2016-07-01,71.1,145.84,36.18,16.34,12.13,1.13,17.95,3.57,11.64,0.94,135.0,Moderate,North
Delhi,2016-07-02,84.0,145.16,32.62,26.45,14.28,2.07,49.1,1.9,4.65,1.19,179.0,Moderate,North
Delhi,2016-07-03,,86.7,26.17,13.19,12.06,1.57,17.97,2.99,9.41,0.97,136.0,Moderate,North
Delhi,2016-07-04,68.0,100.14,22.51,13.75,,1.14,21.08,1.19,8.57,2.14,125.0,Moderate,North
Delhi,2016-07-05,79.9,176.92,22.35,16.91,10.69,1.64,32.1,5.12,12.77,1.05,166.0,Moderate,North
Delhi,2016-07-06,83.5,202.2,30.33,27.23,12.29,1.13,38.48,3.57,8.77,2.13,178.0,Moderate,North
Delhi,2016-07-07,64.7,155.99,29.1,17.65,11.35,0.99,16.2,0.01,9.49,0.66,114.0,Moderate,North
Delhi,2016-07-08,76.0,177.2,39.76,12.62,,2.67,49.94,4.28,10.24,0.98,152.0,Moderate,North
Delhi,2016-07-09,83.7,153.47,36.9,14.98,10.42,,30.47,3.39,6.15,0.61,178.0,Moderate,North
Delhi,2016-07-10,95.7,246.83,41.14,12.75,9.25,2.19,48.73,1.44,8.98,2.32,217.0,Poor,North
Delhi,2016-07-11,85.5,179.16,23.69,26.36,18.58,1.95,38.74,2.62,6.19,,185.0,Moderate,North
Delhi,2016-07-12,79.1,187.6,49.49,14.05,9.95,1.94,23.88,4.17,8.47,,163.0,Moderate,North
Delhi,2016-07-13,74.7,169.42,41.96,21.73,13.54,1.92,26.96,1.98,9.88,1.62,148.0,Moderate,North
Delhi,2016-07-14,96.3,255.7,50.75,27.88,14.56,1.4,34.31,3.93,12.43,3.09,219.0,Poor,North
Delhi,2016-07-15,86.1,170.48,32.48,32.12,17.05,1.78,32.13,3.2,10.21,2.77,187.0,Moderate,North
Delhi,2016-07-16,107.5,207.72,48.47,11.74,11.84,2.93,41.38,0.0,13.94,4.66,257.0,Poor,North
Delhi,2016-07-17,47.3,109.13,5.62,13.4,6.25,0.28,18.48,2.38,5.48,1.35,79.0,Satisfactory,North
Delhi,2016-07-18,68.4,108.94,36.5,27.11,14.89,0.65,,1.65,2.27,1.82,126.0,Moderate,North
Delhi,2016-07-19,79.1,137.35,43.0,24.28,9.98,1.76,6.79,2.62,9.29,2.23,163.0,Moderate,North
Delhi,2016-07-20,79.0,180.94,,22.3,16.64,1.8,34.71,2.82,,2.59,,,North
Delhi,2016-07-21,66.6,155.7,30.52,15.74,9.2,1.32,8.87,3.04,8.6,2.47,120.0,Moderate,North
Delhi,2016-07-22,67.0,190.09,27.58,12.84,6.81,0.75,42.13,4.22,9.95,0.96,121.0,Moderate,North
Delhi,2016-07-23,98.3,174.93,35.46,31.09,16.04,3.25,35.83,2.68,7.09,,226.0,Poor,North
Delhi,2016-07-24,70.5,155.19,31.35,15.68,6.09,1.5,32.84,2.79,7.54,0.94,133.0,Moderate,North
Delhi,2016-07-25,85.9,100.69,42.84,39.57,6.33,,33.41,2.65,14.74,2.76,186.0,Moderate,North
Delhi,2016-07-26,76.5,189.25,34.95,38.86,12.56,1.89,9.42,2.25,13.57,0.66,154.0,Moderate,North
Delhi,2016-07-27,45.6,101.29,27.86,12.01,6.28,0.47,21.01,2.31,1.06,,76.0,Satisfactory,North
Delhi,2016-07-28,85.0,219.77,44.32,26.44,15.68,2.51,9.03,1.08,6.65,2.07,183.0,Moderate,North
Delhi,2016-07-29,80.1,185.61,46.62,28.0,8.68,2.01,20.64,2.86,10.73,0.0,166.0,Moderate,North
Delhi,2016-07-30,107.6,219.25,,37.52,12.53,2.22,28.71,6.22,10.19,2.56,258.0,Poor,North
Delhi,2016-07-31,91.5,186.93,34.9,26.95,22.91,1.99,31.74,3.27,14.46,1.42,203.0,Poor,North
Delhi,2016-08-01,71.6,121.73,22.93,15.72,10.95,2.56,33.91,1.65,5.63,3.14,137.0,Moderate,North
Delhi,2016-08-02,90.9,201.71,36.78,31.61,9.25,2.38,,3.87,6.92,2.85,,,North
Delhi,2016-08-03,,121.23,37.09,24.08,9.64,1.44,16.65,2.52,6.06,0.89,130.0,Moderate,North
Delhi,2016-08-04,101.9,240.88,52.98,33.5,20.18,2.09,44.06,3.49,14.27,,238.0,Poor,North
Delhi,2016-08-05,71.0,125.56,,17.32,3.75,1.91,38.36,5.92,6.84,1.35,,,North
Delhi,2016-08-06,61.2,118.53,24.86,10.23,7.62,0.49,27.8,1.32,5.99,0.39,102.0,Moderate,North
Delhi,2016-08-07,68.7,123.57,26.48,17.36,13.69,1.67,31.52,3.76,,1.49,127.0,Moderate,North
Delhi,2016-08-08,90.9,233.33,48.09,13.33,10.01,1.95,,3.51,16.08,3.92,500.0,Severe,North
Delhi,2016-08-09,93.9,245.05,31.65,27.95,11.53,1.11,32.41,,13.26,4.9,211.0,Poor,North
Delhi,2016-08-10,80.0,241.68,38.01,20.94,6.89,2.5,24.93,2.21,,3.28,166.0,Moderate,North
Delhi,2016-08-11,93.7,195.75,42.07,23.91,18.61,3.21,41.91,6.9,15.38,2.15,210.0,Poor,North
Delhi,2016-08-12,89.8,249.14,61.24,31.65,14.13,1.96,43.07,6.14,12.55,2.86,199.0,Moderate,North
Delhi,2016-08-13,79.1,141.37,29.37,18.2,16.81,1.46,26.79,1.6,10.41,2.94,163.0,Moderate,North
Delhi,2016-08-14,101.8,197.02,45.01,21.46,15.99,2.21,34.52,3.58,12.18,1.92,238.0,Poor,North
Delhi,2016-08-15,75.6,209.95,57.73,12.56,6.6,1.26,28.28,4.14,11.2,2.14,151.0,Moderate,North
Delhi,2016-08-16,87.0,172.29,37.16,22.48,6.05,1.33,18.71,4.56,11.3,2.95,190.0,Moderate,North
Delhi,2016-08-17,53.4,91.69,28.31,2.31,11.89,0.57,27.83,1.25,,3.61,89.0,Satisfactory,North
Delhi,2016-08-18,47.4,115.56,11.81,13.89,6.85,1.15,11.73,2.5,1.93,,79.0,Satisfactory,North
Delhi,2016-08-19,74.6,130.16,47.47,19.0,19.4,2.38,,2.8,,3.42,,,North
Delhi,2016-08-20,87.3,168.28,32.07,19.0,16.86,1.74,24.36,2.16,6.52,0.58,191.0,Moderate,North
Delhi,2016-08-21,70.3,161.78,25.79,18.82,1.23,1.64,21.81,1.83,7.56,1.17,133.0,Moderate,North
Delhi,2016-08-22,50.5,126.96,,11.89,,0.66,21.44,3.4,6.44,0.4,84.0,Satisfactory,North
Delhi,2016-08-23,,187.31,47.27,26.26,0.0,2.33,19.95,1.2,9.15,2.68,184.0,Moderate,North
Delhi,2016-08-24,,142.12,31.51,15.33,6.32,0.96,31.99,0.73,10.06,1.39,97.0,Satisfactory,North
Delhi,2016-08-25,81.5,134.02,35.74,25.1,6.77,2.19,32.93,2.26,13.21,0.0,,,North
Delhi,2016-08-26,88.6,243.4,54.83,25.73,12.36,1.68,30.37,4.3,6.6,3.18,195.0,Moderate,North
Delhi,2016-08-27,116.1,215.98,29.8,15.3,19.57,2.27,51.96,2.92,15.86,2.36,287.0,Poor,North
Delhi,2016-08-28,73.2,129.23,19.84,25.83,9.38,1.74,,,6.51,2.51,143.0,Moderate,North
Delhi,2016-08-29,76.8,147.63,36.32,22.97,,1.99,37.68,3.97,4.33,1.04,155.0,Moderate,North
Delhi,2016-08-30,68.6,121.35,37.43,19.39,11.0,0.36,48.77,1.6,15.44,0.49,127.0,Moderate,North
Delhi,2016-08-31,73.2,108.32,36.32,12.74,7.13,1.01,37.42,3.77,15.55,1.25,143.0,Moderate,North
Delhi,2016-09-01,89.6,159.76,37.36,,16.25,2.74,48.81,2.17,15.2,2.28,199.0,Moderate,North
Delhi,2016-09-02,81.7,161.29,31.95,32.33,14.11,2.01,28.51,,15.16,1.36,172.0,Moderate,North
Delhi,2016-09-03,82.9,150.79,33.25,14.47,12.69,,13.05,1.35,6.45,1.43,176.0,Moderate,North
Delhi,2016-09-04,119.3,257.81,57.04,24.28,14.24,1.34,51.92,4.83,18.73,2.36,298.0,Poor,North
Delhi,2016-09-05,86.0,194.95,,12.5,16.88,2.0,19.34,0.21,9.45,3.86,186.0,Moderate,North
Delhi,2016-09-06,115.6,269.02,78.38,29.66,24.04,2.34,35.79,3.13,0.98,4.94,285.0,Poor,North
Delhi,2016-09-07,79.0,153.64,25.35,19.29,19.94,3.01,10.34,2.59,4.94,3.07,163.0,Moderate,North
Delhi,2016-09-08,94.5,188.94,,21.06,23.08,2.57,46.74,0.0,10.73,5.02,213.0,Poor,North
Delhi,2016-09-09,112.0,178.97,46.98,18.63,27.94,2.81,30.27,4.44,0.0,1.33,,,North
Delhi,2016-09-10,91.6,193.87,,17.93,16.44,1.03,33.14,3.13,16.14,1.79,203.0,Poor,North
Delhi,2016-09-11,88.7,188.05,22.94,18.31,9.89,1.69,39.39,3.67,5.85,2.09,196.0,Moderate,North
Delhi,2016-09-12,116.8,226.02,55.09,28.62,17.83,1.4,71.28,2.97,19.98,2.09,,,North
Delhi,2016-09-13,82.3,214.89,46.73,22.73,16.25,1.76,,2.25,13.54,1.4,174.0,Moderate,North
Delhi,2016-09-14,118.2,248.9,54.07,37.74,,,45.55,6.47,9.71,2.88,294.0,Poor,North
Delhi,2016-09-15,94.1,234.81,41.72,37.72,13.87,2.04,34.17,,5.87,1.8,211.0,Poor,North
Delhi,2016-09-16,113.8,250.22,45.5,40.47,27.39,3.67,29.23,3.45,24.18,3.32,279.0,Poor,North
Delhi,2016-09-17,90.5,188.31,43.81,16.57,12.92,2.3,16.08,3.02,4.49,1.02,500.0,Severe,North
